num,m,r,zh,,id,d,da,,
11778,ᠰᡳᠪᡝᡥᡝ,sibehe,肋软骨,,2,07/11/2018 00:17:27,03/13/2018 01:17:27,,
11779,ᠰᡳᠪᡝᡵᡝᠮᠪᡳ,siberembi,捻，搓,,2,07/11/2018 01:17:27,03/13/2018 03:17:27,,
11780,ᠰᡳᠪᡝᡵᡥᡝᠨ,siberhen,捻儿,,2,07/11/2018 02:17:27,03/13/2018 05:17:27,,
11781,ᠰᡳᠪᡝᡵᡳ,siberi,手足上的汗,,2,07/11/2018 03:17:27,03/13/2018 07:17:27,,
11782,ᠰᡳᠪᡳᠮᠪᡳ,sibimbi,捋，拔丝，抽丝,,2,07/11/2018 04:17:27,03/13/2018 09:17:27,,
11783,ᠰᡳᠪᡳᠶᠠ,sibiya,楔子,,2,07/11/2018 05:17:27,03/13/2018 11:17:27,,
11784,ᠰᡳᠪᡳᠶᠠ ᡨᠠᡨᠠᠮᠪᡳ,sibiya tatambi,抽签,,2,07/11/2018 06:17:27,03/13/2018 13:17:27,,
11785,ᠰᡳᠪᡳᠶᠠᠯᠠᡴᡠᡠ,sibiyalakuu,别子,,2,07/11/2018 07:17:27,03/13/2018 15:17:27,,
11786,ᠰᡳᠪᡳᠶᠠᠯᠠᠮᠪᡳ,sibiyalambi,掣签,,2,07/11/2018 08:17:27,03/13/2018 17:17:27,,
11787,ᠰᡳᠪᡴᠠᡵᡳ,sibkari,头发稀短 | 头发等稀疏，末子，最小的儿子,,2,07/11/2018 09:17:27,03/13/2018 19:17:27,,
11788,ᠰᡳᠪᡴᡳᠮᠪᡳ,sibkimbi,研究，钻研,,2,07/11/2018 10:17:27,03/13/2018 21:17:27,,
11789,ᠰᡳᠪᡴᡳᠮᡝ ᡶᡠᡥᠠᡧᠠᠮᠪᡳ,sibkime fuhaxambi,研究,,2,07/11/2018 11:17:27,03/13/2018 23:17:27,,
11790,ᠰᡳᠪᡴᡳᠨ,sibkin,研究,,2,07/11/2018 12:17:27,03/14/2018 01:17:27,,
11791,ᠰᡳᠪᡴᠣᠯᡝᠮᠪᡳ,sibkolembi,闲杆子抬,,2,07/11/2018 13:17:27,03/14/2018 03:17:27,,
11792,ᠰᡳᠪᠰᡥᠠ,sibsha,价格跌,,2,07/11/2018 14:17:27,03/14/2018 05:17:27,,
11793,ᠰᡳᠪᠰᡥᠠᠯᠠᠮᠪᡳ,sibshalambi,开除,,2,07/11/2018 15:17:27,03/14/2018 07:17:27,,
11794,ᠰᡳᠪᠰᡳᡥᡡᠨ,sibsihvn,上宽下窄的,,2,07/11/2018 16:17:27,03/14/2018 09:17:27,,
11795,ᠰᡳᠪᡠᠮᠪᡳ,sibumbi,塞住，嗓子变沙哑,,2,07/11/2018 17:17:27,03/14/2018 11:17:27,,
11796,ᠰᡳᠪᡠᠰᠠᠨᡠᡠᠨ,sibusanuun,堵着的,,2,07/11/2018 18:17:27,03/14/2018 13:17:27,,
11797,ᠰᡳᠪᡧᠠ,sibxa,骤然，忽然,,2,07/11/2018 19:17:27,03/14/2018 15:17:27,,
11798,ᠰᡳᠪᡧᠠ ᡝᠪᡝᡵᡝᠮᠪᡳ,sibxa eberembi,跌价,,2,07/11/2018 20:17:27,03/14/2018 17:17:27,,
11799,ᠰᡳᠪᡧᠠᠯᠠᠮᠪᡳ,sibxalambi,开除，开脱,,2,07/11/2018 21:17:27,03/14/2018 19:17:27,,
11800,ᠰᡳᠴᠠᠮᠪᡳ,sicambi,震耳,,2,07/11/2018 22:17:27,03/14/2018 21:17:27,,
11801,ᠰᡳᠴᡥᠠᠮᠪᡳ,sichambi,震耳,,2,07/11/2018 23:17:27,03/14/2018 23:17:27,,
11802,ᠰᡳᡩᠠᡥᡳᠶᠠᠮᠪᡳ,sidahiyambi,捋起，挽起 | 捋,,2,07/12/2018 00:17:27,03/15/2018 01:17:27,,
11803,ᠰᡳᡩᠠᠨ,sidan,幼小，未成年的，幼小的，幼嫩的 | 幼小，未成年者，幼小的，幼嫩的,,2,07/12/2018 01:17:27,03/15/2018 03:17:27,,
11804,ᠰᡳᡩᠠᠨ ᡥᠠᡥᠠ,sidan haha,幼丁,,2,07/12/2018 02:17:27,03/15/2018 05:17:27,,
11805,ᠰᡳᡩᠠᠨ ᠵᡠᠰᡝ,sidan juse,幼童,,2,07/12/2018 03:17:27,03/15/2018 07:17:27,,
11806,ᠰᡳᡩᠠᠨ ᠮᠣᠣ,sidan moo,幼树,,2,07/12/2018 04:17:27,03/15/2018 09:17:27,,
11807,ᠰᡳᡩᠠᡵᠠᠮᠪᡳ,sidarambi,伸展，伸直，舒心，放心 | 舒展开 | 舒展，舒畅,,2,07/12/2018 05:17:27,03/15/2018 11:17:27,,
11808,ᠰᡳᡩᡝᡥᡠᠯᡝᠮᠪᡳ,sidehulembi,插门,,2,07/12/2018 06:17:27,03/15/2018 13:17:27,,
11809,ᠰᡳᡩᡝᡥᡠᠨ,sidehun,门栓，横棂,,2,07/12/2018 07:17:27,03/15/2018 15:17:27,,
11810,ᠰᡳᡩᡝᠨ,siden,证 | 缝隙，空隙，中间，之间，公，公事，中间人，证人，在…时候 | 缝隙，空隙，中间，之间，公，公事，中间人，证人，在……时候,,2,07/12/2018 08:17:27,03/15/2018 17:17:27,,
11811,ᠰᡳᡩᡝᠨ ᠪᠠᡳᡳᡨᠠ,siden baiita,公事,,2,07/12/2018 09:17:27,03/15/2018 19:17:27,,
11812,ᠰᡳᡩᡝᠨ ᠪᠠᡳᡳᡨᠠ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ ᠪᠣᠣ,siden baiita icihiyara boo,办公室,,2,07/12/2018 10:17:27,03/15/2018 21:17:27,,
11813,ᠰᡳᡩᡝᠨ ᠪᠠᡳᡨᠠ,siden baita,公事,,2,07/12/2018 11:17:27,03/15/2018 23:17:27,,
11814,ᠰᡳᡩᡝᠨ ᠪᠠᡳᡨᠠ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ ᠪᠣᠣ,siden baita icihiyara boo,办公室,,2,07/12/2018 12:17:27,03/16/2018 01:17:27,,
11815,ᠰᡳᡩᡝᠨ ᠪᡳᡨᡥᡝ,siden bithe,公文,,2,07/12/2018 13:17:27,03/16/2018 03:17:27,,
11816,ᠰᡳᡩᡝᠨ ᡳ ᠪᡳᡨᡥᡝ,siden i bithe,公文,,2,07/12/2018 14:17:27,03/16/2018 05:17:27,,
11817,ᠰᡳᡩᡝᠨ ᠵᠠᡴᠠ,siden jaka,公物,,2,07/12/2018 15:17:27,03/16/2018 07:17:27,,
11818,ᠰᡳᡩᡝᠨ ᠨᡳᠶᠠᠯᠮᠠ,siden niyalma,中间人，证人,,2,07/12/2018 16:17:27,03/16/2018 09:17:27,,
11819,ᠰᡳᡩᡝᡵᡝᡴᡠ,sidereku,绊绳，铁镣,,2,07/12/2018 17:17:27,03/16/2018 11:17:27,,
11820,ᠰᡳᡩᡝᡵᡝᠮᠪᡳ,siderembi,绊，上镣,,2,07/12/2018 18:17:27,03/16/2018 13:17:27,,
11821,ᠰᡳᡩᡝᡵᡝᠮᠪᡳ/ᡨᠠᠮᠪᡳ,siderembi/tambi,绊住,,2,07/12/2018 19:17:27,03/16/2018 15:17:27,,
11822,ᠰᡳᡩᡝᡵᡳ,sideri,脚绊，脚镯，绊绳 | 脚铐,,2,07/12/2018 20:17:27,03/16/2018 17:17:27,,
11823,ᠰᡳᡶᠠᠨ,sifan,西番,,2,07/12/2018 21:17:27,03/16/2018 19:17:27,,
11824,ᠰᡳᡶᡳᡴᡠᡠ,sifikuu,簪子,,2,07/12/2018 22:17:27,03/16/2018 21:17:27,,
11825,ᠰᡳᡶᡳᡴᡡ,sifikv,簪子，钗,,2,07/12/2018 23:17:27,03/24/2019 11:27:28,希非库,
11826,ᠰᡳᡶᡳᠮᠪᡳ,sifimbi,戴簪 | 戴簪子 | 插戴,,2,07/13/2018 00:17:27,03/17/2018 01:17:27,,
11827,ᠰᡳᡶᡠᠯᡠ,sifulu,膀胱,,2,07/13/2018 01:17:27,03/17/2018 03:17:27,,
11828,ᠰᡳᡤᠠᠨ,sigan,烟雾,,2,07/13/2018 02:17:27,03/17/2018 05:17:27,,
11829,ᠰᡳᡤᡳᠶᠠ,sigiya,实佳,,2,07/13/2018 03:17:27,03/17/2018 07:17:27,,
11830,ᠰᡳᡥᠠᡴᡠᡠ,sihakuu,管乐,,2,07/13/2018 04:17:27,03/17/2018 09:17:27,,
11831,ᠰᡳᡥᠠᠯᡳ,sihali,腰眼儿,,2,07/13/2018 05:17:27,03/17/2018 11:17:27,,
11832,ᠰᡳᡥᠠᠮᠪᡳ,sihambi,落，落谢，尾追，究问，追问，挤，挤压，拥挤 | 叶落,,2,07/13/2018 06:17:27,03/17/2018 13:17:27,,
11833,ᠰᡳᡥᠠᠮᡝ ᡶᠣᠨᠵᡳᠮᠪᡳ,sihame fonjimbi,追问,,2,07/13/2018 07:17:27,03/17/2018 15:17:27,,
11834,ᠰᡳᡥᠠᠨ,sihan,管子 | 管子，筒子,,2,07/13/2018 08:17:27,03/17/2018 17:17:27,,
11835,ᠰᡳᡥᡝᠯᡝᠮᠪᡳ,sihelembi,阻止，阻挠,,2,07/13/2018 09:17:27,03/17/2018 19:17:27,,
11836,ᠰᡳᡥᡝᡵᡳ ᡝᠪᠴᡳ,siheri ebci,软肋,,2,07/13/2018 10:17:27,03/17/2018 21:17:27,,
11837,ᠰᡳᡥᡝᡵᡨᠮᠪᡳ,sihertmbi,捻,,2,07/13/2018 11:17:27,03/17/2018 23:17:27,,
11838,ᠰᡳᡥᡝᠰᡥᡝᠮᠪᡳ,siheshembi,迎合,,2,07/13/2018 12:17:27,03/18/2018 01:17:27,,
11839,ᠰᡳᡥᡝᡧᡝᠮᠪᡳ,sihexembi,逢迎，摇尾，追问，追查,,2,07/13/2018 13:17:27,03/18/2018 03:17:27,,
11840,ᠰᡳᡥᡳᠨ,sihin,檐，树梢 | 屋檐,,2,07/13/2018 14:17:27,03/18/2018 05:17:27,,
11841,ᠰᡳᡥᡳᠶᠠᠨ,sihiyan,轩堂,,2,07/13/2018 15:17:27,03/18/2018 07:17:27,,
11842,ᠰᡳᠵᡳᡥᡳᠶᠠᠨ,sijihiyan,袍,,2,07/13/2018 16:17:27,03/18/2018 09:17:27,,
11843,ᠰᡳᠵᡳᡥᡠᠨ,sijihun,正直,,2,07/13/2018 17:17:27,03/18/2018 11:17:27,,
11844,ᠰᡳᠵᡳᠮᠪᡳ,sijimbi,缉缝，密缝,,2,07/13/2018 18:17:27,03/18/2018 13:17:27,,
11845,ᠰᡳᠵᡳᠨ,sijin,细线，钓鱼线,,2,07/13/2018 19:17:27,03/18/2018 15:17:27,,
11846,ᠰᡳᠵᡳᠨᡨᠠᡳ,sijintai,米谷,,2,07/13/2018 20:17:27,03/18/2018 17:17:27,,
11847,ᠰᡳᠵᡳᡵᡥᡡᠨ,sijirhvn,直，正直 | 直言，忠言,,2,07/13/2018 21:17:27,03/18/2018 19:17:27,,
11848,ᠰᡳᠵᡳᡵᡥᡡᠨ ᡤᡳᠰᡠᠨ,sijirhvn gisun,直，正直 | 直言，忠言,,2,07/13/2018 22:17:27,03/18/2018 21:17:27,,
11849,ᠰᡳᠵᡳᡵᡥᡡᠨ ᡨᠣᠨᡩᠣ,sijirhvn tondo,正直的，忠厚的,,2,07/13/2018 23:17:27,03/18/2018 23:17:27,,
11850,ᠰᡳᡴᠠ,sika,粗硬毛,,2,07/14/2018 00:17:27,03/19/2018 01:17:27,,
11851,ᠰᡳᡴᡩᠠ,sikda,舒克达,,2,07/14/2018 01:17:27,03/19/2018 03:17:27,,
11852,ᠰᡳᡴᡝ,sike,尿,,2,07/14/2018 02:17:27,03/19/2018 05:17:27,,
11853,ᠰᡳᡴᠰᡝ,sikse,昨天，昨日 | 昨天,,2,07/14/2018 03:17:27,03/19/2018 07:17:27,,
11854,ᠰᡳᡴᠰᡝᡵᡳ/ᠶᠠᠮᡰᠪᡳᠰᡥᡠᡠᠨ,"sikseri/yamzbis'huun",傍晚,,2,07/14/2018 04:17:27,03/19/2018 09:17:27,,
11855,ᠰᡳᡴᡨᡝᠯᡳ,sikteli,西克特礼,,2,07/14/2018 05:17:27,03/19/2018 11:17:27,,
11856,ᠰᡳᡴᡨᡝᡵᡳ,sikteri,西克特礼,,2,07/14/2018 06:17:27,03/19/2018 13:17:27,,
11857,ᠰᡳᠯᠠᡥᡡ,silahv,"火柴 | (s""liyahv) 火柴",,2,07/14/2018 07:17:27,03/19/2018 15:17:27,,
11858,ᠰᡳᠯᠠᠨ,silan,细蓝布,,2,07/14/2018 08:17:27,03/19/2018 17:17:27,,
11859,ᠰᡳᠯᠪᠠ,silba,同姓,,2,07/14/2018 09:17:27,03/19/2018 19:17:27,,
11860,ᠰᡳᠯᡝ,sile,汤 | 肉汤，汤羹,,2,07/14/2018 10:17:27,03/19/2018 21:17:27,,
11861,ᠰᡳᠯᡝᠮᡳᡩᡝᠮᠪᡳ/ᡰᡥᡳᠪᡤᡝᠰᡥᡝᠮᠪᡳ,silemidembi/zhibgeshembi,行动迟缓,,2,07/14/2018 11:17:27,03/19/2018 23:17:27,,
11862,ᠰᡳᠯᡝᠨᡤᡤᡳ,silenggi,露水 | 露，唾液,,2,07/14/2018 12:17:27,03/20/2018 01:17:27,,
11863,ᠰᡳᠯᡝᠨᡤᡤᡳᠨᡝᠮᠪᡳ,silengginembi,下露水,,2,07/14/2018 13:17:27,03/20/2018 03:17:27,,
11864,ᠰᡳᠯᡝᠨᡤᡤᡳᠰᡥᡝᠮᠪᡳ,silenggishembi,流口水,,2,07/14/2018 14:17:27,03/20/2018 05:17:27,,
11865,ᠰᡳᠯᡝᠨᡤᡤᡳᡧᡝᠮᠪᡳ,silenggixembi,垂涎，流口水,,2,07/14/2018 15:17:27,03/20/2018 07:17:27,,
11866,ᠰᡳᠯᡤᠠᠮᠪᡳ,silgambi,拣选，精选,,2,07/14/2018 16:17:27,03/20/2018 09:17:27,,
11867,ᠰᡳᠯᡤᠠᠮᠪᡳ/ᠰᡳᠯᡤᠠᠪᡠᠨ/ᠰᠣᠨᡰᡥᠣᠮᠪᡳ/ᠰᡳᠯᡳᠮᠪᡳ,silgambi/silgabun/sonzhombi/silimbi,挑选,,2,07/14/2018 17:17:27,03/20/2018 11:17:27,,
11868,ᠰᡳᠯᡤᠠᠰᡳ,silgasi,贡生,,2,07/14/2018 18:17:27,03/20/2018 13:17:27,,
11869,ᠰᡳᠯᡤᡳᠮᠪᡳ,silgimbi,祭供牲畜,,2,07/14/2018 19:17:27,03/20/2018 15:17:27,,
11870,ᠰᡳᠯᡤᡳᠶᠠᠮᠪᡳ,silgiyambi,漱 | 洗，漱，清除,,2,07/14/2018 20:17:27,03/20/2018 17:17:27,,
11871,ᠰᡳᠯᡥᡳ,silhi,胆,,2,07/14/2018 21:17:27,03/20/2018 19:17:27,,
11872,ᠰᡳᠯᡥᡳᡩᠠᠮᠪᡳ,silhidambi,嫉妒，嫉恨 | 忌妒,,2,07/14/2018 22:17:27,03/20/2018 21:17:27,,
11873,ᠰᡳᠯᡥᡳᠨᡤᡤᠠ,silhingga,有恒心的，有耐力的，嫉妒的,,2,07/14/2018 23:17:27,03/20/2018 23:17:27,,
11874,ᠰᡳᠯᡳᡥᠠ ᠴᠣᠣᡥᠠ,siliha cooha,精兵,,2,07/15/2018 00:17:27,03/21/2018 01:17:27,,
11875,ᠰᡳᠯᡳᠮᠪᡳ,silimbi,挑选， | 精选 | 挑选,,2,07/15/2018 01:17:27,03/21/2018 03:17:27,,
11876,ᠰᡳᠯᡳᠨ,silin,精锐的，精选的 | 精锐,,2,07/15/2018 02:17:27,03/21/2018 05:17:27,,
11877,ᠰᡳᠯᡳᠨ ᠴᠣᠣᡥᠠ,silin cooha,精锐部队,,2,07/15/2018 03:17:27,03/21/2018 07:17:27,,
11878,ᠰᡳᠯᡳᠨ ᡩᠠᠴᡠᠨ,silin dacun,精锐,,2,07/15/2018 04:17:27,03/21/2018 09:17:27,,
11879,ᠰᡳᠯᡴᠠᠨ,silkan,油滑的,,2,07/15/2018 05:17:27,03/21/2018 11:17:27,,
11880,ᠰᡳᠯᡴᠠᡨᠠ,silkata,奸滑,,2,07/15/2018 06:17:27,03/21/2018 13:17:27,,
11881,ᠰᡳᠯᠮᡝᠯᡝᠮᠪᡳ,silmelembi,阴干,,2,07/15/2018 07:17:27,03/21/2018 15:17:27,,
11882,ᠰᡳᠯᠮᡝᠨ,silmen,阴，背阴，鹞子,,2,07/15/2018 08:17:27,03/21/2018 17:17:27,,
11883,ᠰᡳᠯᠮᡝᠨᡤᡤᡝ,silmengge,背阴的,,2,07/15/2018 09:17:27,03/21/2018 19:17:27,,
11884,ᠰᡳᠯᡨᠠᠮᠪᡳ,siltambi,推托，推诿 | 辞,,2,07/15/2018 10:17:27,03/21/2018 21:17:27,,
11885,ᠰᡳᠯᡨᠠᠨ,siltan,旗杆，桅杆 | 桅杆,,2,07/15/2018 11:17:27,03/21/2018 23:17:27,,
11886,ᠰᡳᠯᡠᠨ,silun,猞猁,,2,07/15/2018 12:17:27,03/22/2018 01:17:27,,
11887,ᠰᡳᠮᠠᠴᡥᡠᡴᠠ,simachuka,萧条,,2,07/15/2018 13:17:27,03/22/2018 03:17:27,,
11888,ᠰᡳᠮᠠᠴᡥᡠᡴᠠᠨᡤᡤᡝ,simachukangge,冶冷清清,,2,07/15/2018 14:17:27,03/22/2018 05:17:27,,
11889,ᠰᡳᠮᠠᠴᡠᡴᠠ,simacuka,萧条，寥寥无几,,2,07/15/2018 15:17:27,03/22/2018 07:17:27,,
11890,ᠰᡳᠮᠠᡨᡠᠨ ᠴᡝᠴᡳᡴᡝ,simatun cecike,杜鹃,,2,07/15/2018 16:17:27,03/22/2018 09:17:27,,
11891,ᠰᡳᠮᠪᡳ,simbi,塞住 | 堵，塞，行贿,,2,07/15/2018 17:17:27,03/22/2018 11:17:27,,
11892,ᠰᡳᠮᡝᠯᡝᠨ,simelen,水泽 | 湖泽,,2,07/15/2018 18:17:27,03/22/2018 13:17:27,,
11893,ᠰᡳᠮᡝᠯᡳ,simeli,冷清 | 冷清，凄凉,,2,07/15/2018 19:17:27,03/22/2018 15:17:27,,
11894,ᠰᡳᠮᡝᠮᠪᡳ,simembi,浸润，浸透 | 润,,2,07/15/2018 20:17:27,03/22/2018 17:17:27,,
11895,ᠰᡳᠮᡝᠨ,simen,汁液 | 营养，津液,,2,07/15/2018 21:17:27,03/22/2018 19:17:27,,
11896,ᠰᡳᠮᡝᠨ ᠠᡴᡡ,simen akv,萧条，无趣,,2,07/15/2018 22:17:27,03/22/2018 21:17:27,,
11897,ᠰᡳᠮᡝᠨ ᠠᡵᠠᠮᠪᡳ,simen arambi,凑趣,,2,07/15/2018 23:17:27,03/22/2018 23:17:27,,
11898,ᠰᡳᠮᡝᠨᡤᡤᡝ,simengge,热闹的 | 有滋养的，有兴趣的，热闹的,,2,07/16/2018 00:17:27,03/23/2018 01:17:27,,
11899,ᠰᡳᠮᡝᠨᡤᡤᡳᠯᡝᠮᠪᡳ,simenggilembi,上油,,2,07/16/2018 01:17:27,03/23/2018 03:17:27,,
11900,ᠰᡳᠮᡝᡵᡳ,simeri,冷清，凄凉,,2,07/16/2018 02:17:27,03/23/2018 05:17:27,,
11901,ᠰᡳᠮᡥᡠᠯᡝᠮᠪᡳ,simhulembi,用手指,,2,07/16/2018 03:17:27,03/23/2018 07:17:27,,
11902,ᠰᡳᠮᡥᡠᠨ,simhun,手指 | 指头 | 手指，脚趾,,2,07/16/2018 04:17:27,03/23/2018 09:17:27,,
11903,ᠰᡳᠮᡥᡠᠨ ᠰᡳᠰᡳᡵᡝ ᠪᠠ ᠠᡴᡡ,simhun sisire ba akv,水泄不通,,2,07/16/2018 05:17:27,03/23/2018 11:17:27,,
11904,ᠰᡳᠮᡳᠮᠪᡳ,simimbi,吸，吮 | 衔 | 吸吮,,2,07/16/2018 06:17:27,03/23/2018 13:17:27,,
11905,ᠰᡳᠮᠨᡝᠮᠪᡳ,simnembi,考试,,2,07/16/2018 07:17:27,03/23/2018 15:17:27,,
11906,ᠰᡳᠮᠨᡝᠮᡝ ᠰᠣᠨᠵᠣᠮᠪᡳ,simneme sonjombi,考选,,2,07/16/2018 08:17:27,03/23/2018 17:17:27,,
11907,ᠰᡳᠮᠨᡝᠨ,simnen,考试,,2,07/16/2018 09:17:27,03/23/2018 19:17:27,,
11908,ᠰᡳᠮᡨᡝᠨ,simten,滋味，兴趣 | 滋味，趣味,,2,07/16/2018 10:17:27,03/23/2018 21:17:27,,
11909,ᠰᡳᠨ,sin,金石,,2,07/16/2018 11:17:27,03/23/2018 23:17:27,,
11910,ᠰᡳᠨᠠᡤᠠᠯᠠᠮᠪᡳ,sinagalambi,丁忧，带孝 | 居丧,,2,07/16/2018 12:17:27,03/24/2018 01:17:27,,
11911,ᠰᡳᠨᠠᡤᠠᠨ ᡥᡡᠸᠠᡳᡨᠠᠮᠪᡳ,sinagan hvwaitambi,穿孝,,2,07/16/2018 13:17:27,03/24/2018 03:17:27,,
11912,ᠰᡳᠨᠠᡥᡳ,sinahi,孝服 | 孝衣,,2,07/16/2018 14:17:27,03/24/2018 05:17:27,,
11913,ᠰᡳᠨᠠᡥᡳ ᡝᡨᡠᠮᠪᡳ,sinahi etumbi,穿孝,,2,07/16/2018 15:17:27,03/24/2018 07:17:27,,
11914,ᠰᡳᠨᠠᡥᡳᠯᠠᠮᠪᡳ,sinahilambi,穿孝 | 带孝，服丧,,2,07/16/2018 16:17:27,03/24/2018 09:17:27,,
11915,ᠰᡳᠨᡩᠠᠮᠪᡳ,sindambi,放，放置，陈列，设置，释放，葬，点燃，施加，放上，点上 | 葬 | 放,,2,07/16/2018 17:17:27,03/24/2018 11:17:27,,
11916,ᠰᡳᠨᡤ ᠵᡝᠨᡤ ᡥᠠᠪᠰᡥᠠᠨ,sing jeng habshan,行政诉讼,,2,07/16/2018 18:17:27,03/24/2018 13:17:27,,
11917,ᠰᡳᠨᡤᡤᡝᠪᡠᠮᠪᡳ,singgebumbi,消化，熔化，使渗透，埋葬，录(音)，据为己有 | 消化，溶化，使渗透，埋葬，录（音），据为己有,,2,07/16/2018 19:17:27,03/24/2018 15:17:27,,
11918,ᠰᡳᠨᡤᡤᡝᡴᡠ,singgeku,腑,,2,07/16/2018 20:17:27,03/24/2018 17:17:27,,
11919,ᠰᡳᠨᡤᡤᡝᠮᠪᡳ,singgembi,渗，消化，归为（私有） | 渗，消化，归为私有,,2,07/16/2018 21:17:27,03/24/2018 19:17:27,,
11920,ᠰᡳᠨᡤᡤᡝᡵᡳ,singgeri,鼠 | 子，鼠 | 老鼠,,2,07/16/2018 22:17:27,03/24/2018 21:17:27,,
11921,ᠰᡳᠨᡤᡤᡝᡵᡳ ᡥᠠᡵᡤᠠᠰᡳ,singgeri hargasi,鼠疫,,2,07/16/2018 23:17:27,03/24/2018 23:17:27,,
11922,ᠰᡳᠨᡤᡤᡝᡵᡳ ᠶᠣᠣ,singgeri yoo,鼠疮,,2,07/17/2018 00:17:27,03/25/2018 01:17:27,,
11923,ᠰᡳᠨᡤᠰᡳᠯᡝᠮᠪᡳ,singsilembi,识别,,2,07/17/2018 01:17:27,03/25/2018 03:17:27,,
11924,ᠰᡳᠨᡳ,sini,你的，妳的,,2,07/17/2018 02:17:27,01/11/2019 23:48:44,希尼,
11925,ᠰᡳᠨᡳ 　ᡤᡝᠪᡠ 　ᠪᡝ 　ᠠᡳ 　ᠰᡝᠮᠪᡳ︖,sini 　gebu 　be 　ai 　sembi?,您叫什么名字？ [来源 http://sihvsurehan.blog.sohu.com],,2,07/17/2018 03:17:27,03/25/2018 07:17:27,,
11926,ᠰᡳᠨᡨᠠᡳ,sintai,金斗,,2,07/17/2018 04:17:27,03/25/2018 09:17:27,,
11927,ᠰᡳᠣᡥᡝᡵᡳ,sioheri,萧贺礼,,2,07/17/2018 05:17:27,03/25/2018 11:17:27,,
11928,ᠰᡳᠣᡥᡠᡠᠮᠪᡳ,siohuumbi,用心,,2,07/17/2018 06:17:27,03/25/2018 13:17:27,,
11929,ᠰᡳᠣᠯ ᠰᡳᠣᠯ,siol siol,吹哨声,,2,07/17/2018 07:17:27,03/25/2018 15:17:27,,
11930,ᠰᡳᠣᠯᡝᠮᠪᡳ/ᠸᠠᠨᡤᠨᠠᠮᠪᡳ,siolembi/wangnambi,刺绣,,2,07/17/2018 08:17:27,03/25/2018 17:17:27,,
11931,ᠰᡳᠣᠸᡝᡳ,siowei,薛,,2,07/17/2018 09:17:27,03/25/2018 19:17:27,,
11932,ᠰᡳᡵ ᠰᡝᠮᠪᡳ,sir sembi,微微麻木，微微痛，流泪的样子,,2,07/17/2018 10:17:27,03/25/2018 21:17:27,,
11933,ᠰᡳᡵ ᠰᡳᡵ ᠠᡵᠠᠮᠪᡳ,sir sir arambi,舍不得，微痛,,2,07/17/2018 11:17:27,03/25/2018 23:17:27,,
11934,ᠰᡳᡵ ᠰᡳᡵ ᠰᡝᠮᡝ,sir sir seme,舍不得,,2,07/17/2018 12:17:27,03/26/2018 01:17:27,,
11935,ᠰᡳᡵᠠᠪᡠᠮᠪᡳ,sirabumbi,供应，供给，连续,,2,07/17/2018 13:17:27,03/26/2018 03:17:27,,
11936,ᠰᡳᡵᠠᠪᡠᠨ,sirabun,续，继续,,2,07/17/2018 14:17:27,03/26/2018 05:17:27,,
11937,ᠰᡳᡵᠠᡴᡠᡠ,sirakuu,假发,,2,07/17/2018 15:17:27,03/26/2018 07:17:27,,
11938,ᠰᡳᡵᠠᠮᠪᡳ,sirambi,承袭，继承，连，接，衔接，嫁接，续取 | 承袭，继承，连，接，衔接，嫁接，续娶 | 继承,,2,07/17/2018 16:17:27,03/26/2018 09:17:27,,
11939,ᠰᡳᡵᠠᠮᡝ,sirame,接续的,,2,07/17/2018 17:17:28,03/26/2018 11:17:28,,
11940,ᠰᡳᡵᠠᠮᡝ ᠠᠴᠠᡴᡳ,sirame acaki,再见,,2,07/17/2018 18:17:28,03/26/2018 13:17:28,,
11941,ᠰᡳᡵᠠᠨ,siran,连续,,2,07/17/2018 19:17:28,03/26/2018 15:17:28,,
11942,ᠰᡳᡵᠠᠨ ᠰᡳᡵᠠᠨ ᡳ,siran siran i,陆续,,2,07/17/2018 20:17:28,03/26/2018 17:17:28,,
11943,ᠰᡳᡵᠠᠨᡩᡠᡥᠠᡳ,siranduhai,相继,,2,07/17/2018 21:17:28,03/26/2018 19:17:28,,
11944,ᠰᡳᡵᠠᠨᡩᡠᡥᠠᡳ ᠪᠠᡩᠠᡵᠠᡵᠠ ᠪᠣᡩᠣᡤᠣᠨ,siranduhai badarara bodogon,可持续发展战略,,2,07/17/2018 22:17:28,03/26/2018 21:17:28,,
11945,ᠰᡳᡵᠠᠨᡩᡠᠨᡤᡤᠠ ᠠᡵᠪᡠᠨ,sirandungga arbun,连动态,,2,07/17/2018 23:17:28,03/26/2018 23:17:28,,
11946,ᠰᡳᡵᠪᠠᡧᠠᠮᠪᡳ,sirbaxambi,摆尾，迎奉讨好,,2,07/18/2018 00:17:28,03/27/2018 01:17:28,,
11947,ᠰᡳᡵᡩᠠᠨ,sirdan,战箭 | 箭,,2,07/18/2018 01:17:28,03/27/2018 03:17:28,,
11948,ᠰᡳᡵᡝᠮᠪᡳ,sirembi,搓(麻绳),,2,07/18/2018 02:17:28,03/27/2018 05:17:28,,
11949,ᠰᡳᡵᡝᠮᡳ,siremi,绩麻,,2,07/18/2018 03:17:28,03/27/2018 07:17:28,,
11950,ᠰᡳᡵᡝᠨ,siren,蔓，线，经络,,2,07/18/2018 04:17:28,03/27/2018 09:17:28,,
